timestamp,Air Temperature (V),Relative Humidity (mA),Dew Point (°C),Rainfall,Rainfall Since 9am,Last Hours Evaporation,Wind Direction,Current Wind Speed,Peak Wind Gust,Vector Wind Speed,Vector Wind Direction,Solar Radiation
05-Jan-26 12:00:00 AM AEST,24.0,96.2,23.2,nan,nan,nan,nan,nan,nan,nan,nan,0.00
05-Jan-26 12:00:00 AM AEST,24.0,96.2,23.4,nan,nan,nan,nan,nan,nan,nan,nan,0.00
05-Jan-26 12:01:05 AM AEST,nan,nan,23.3,nan,nan,nan,nan,nan,nan,nan,nan,nan
05-Jan-26 12:02:10 AM AEST,nan,nan,23.4,nan,nan,nan,nan,nan,nan,nan,nan,nan
05-Jan-26 12:06:00 AM AEST,nan,96.3,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
05-Jan-26 12:07:00 AM AEST,24.1,nan,nan,nan,nan,nan,86.10,nan,nan,nan,nan,nan
05-Jan-26 12:07:04 AM AEST,nan,96.2,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
05-Jan-26 12:08:00 AM AEST,nan,nan,nan,nan,nan,nan,86.20,nan,nan,nan,nan,nan
05-Jan-26 12:10:00 AM AEST,nan,96.3,23.5,nan,nan,nan,nan,nan,nan,nan,nan,0.80
05-Jan-26 12:11:00 AM AEST,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.00
05-Jan-26 12:11:05 AM AEST,nan,nan,23.4,nan,nan,nan,nan,nan,nan,nan,nan,nan
05-Jan-26 12:12:10 AM AEST,nan,nan,23.5,nan,nan,nan,nan,nan,nan,nan,nan,nan
05-Jan-26 12:17:00 AM AEST,nan,96.5,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
05-Jan-26 12:18:04 AM AEST,nan,96.3,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
05-Jan-26 12:20:00 AM AEST,nan,nan,nan,nan,nan,nan,nan,0.01,1.20,0.10,90.00,nan
05-Jan-26 12:21:00 AM AEST,nan,nan,nan,nan,nan,nan,nan,0.00,nan,0.00,nan,nan
05-Jan-26 12:21:01 AM AEST,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.00,nan
05-Jan-26 12:21:05 AM AEST,nan,nan,nan,nan,nan,nan,nan,nan,0.00,nan,nan,nan
05-Jan-26 12:23:00 AM AEST,nan,96.5,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
05-Jan-26 12:24:04 AM AEST,nan,96.3,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
05-Jan-26 12:27:00 AM AEST,nan,96.2,nan,nan,nan,nan,nan,0.04,2.40,0.40,86.50,nan
05-Jan-26 12:28:00 AM AEST,nan,nan,23.4,nan,nan,nan,nan,0.15,nan,1.50,nan,nan
05-Jan-26 12:28:00 AM AEST,nan,nan,23.5,nan,nan,nan,nan,0.15,nan,1.50,nan,nan
05-Jan-26 12:28:01 AM AEST,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,86.30,nan
05-Jan-26 12:28:04 AM AEST,nan,96.3,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
05-Jan-26 12:29:00 AM AEST,nan,nan,nan,nan,nan,nan,nan,0.11,nan,1.10,nan,nan
05-Jan-26 12:29:02 AM AEST,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,86.20,nan
05-Jan-26 12:30:00 AM AEST,nan,96.2,23.4,nan,nan,nan,nan,0.19,nan,1.90,nan,nan
05-Jan-26 12:31:00 AM AEST,nan,nan,nan,nan,nan,nan,nan,0.07,nan,0.60,nan,nan
05-Jan-26 12:32:00 AM AEST,nan,96.3,nan,nan,nan,nan,nan,0.08,nan,0.80,86.30,nan
05-Jan-26 12:33:00 AM AEST,nan,nan,nan,nan,nan,nan,nan,0.00,0.00,0.00,nan,nan
05-Jan-26 12:33:01 AM AEST,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.00,nan
05-Jan-26 12:33:04 AM AEST,nan,96.2,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
05-Jan-26 12:34:08 AM AEST,nan,96.3,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
05-Jan-26 12:35:00 AM AEST,24.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
