timestamp,Air Temperature (V),Relative Humidity (mA),Dew Point (°C),Rainfall,Rainfall Since 9am,Last Hours Evaporation,Wind Direction,Current Wind Speed,Peak Wind Gust,Vector Wind Speed,Vector Wind Direction,Solar Radiation
17-May-24 11:20:00 AM AEST,28.5,65.5,21.5,nan,nan,nan,287.30,0.37,8.30,3.60,284.40,471.60
17-May-24 11:20:00 AM AEST,28.5,65.2,21.4,nan,nan,nan,284.60,0.74,13.00,5.60,282.20,824.20
17-May-24 11:20:21 AM AEST,nan,nan,nan,nan,nan,0.40,nan,nan,nan,nan,nan,nan
17-May-24 11:21:01 AM AEST,nan,65.3,21.3,nan,nan,nan,289.20,0.83,17.80,7.30,289.40,828.30
17-May-24 11:21:02 AM AEST,28.4,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
17-May-24 11:22:02 AM AEST,nan,65.5,nan,nan,nan,nan,288.30,0.57,10.60,5.40,293.50,827.40
17-May-24 11:23:00 AM AEST,28.6,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
17-May-24 11:23:03 AM AEST,nan,65.8,nan,nan,nan,nan,292.60,0.49,11.80,4.60,294.10,761.70
17-May-24 11:24:00 AM AEST,nan,nan,21.5,nan,nan,nan,nan,nan,nan,nan,nan,nan
17-May-24 11:24:02 AM AEST,28.7,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
17-May-24 11:24:04 AM AEST,nan,nan,nan,nan,nan,nan,324.50,0.83,14.20,5.10,336.60,546.60
17-May-24 11:25:00 AM AEST,nan,65.2,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
17-May-24 11:25:01 AM AEST,nan,nan,21.6,nan,nan,nan,nan,nan,nan,nan,nan,nan
17-May-24 11:25:04 AM AEST,28.5,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
17-May-24 11:25:05 AM AEST,nan,nan,nan,nan,nan,nan,358.70,0.70,10.60,5.30,350.00,445.00
17-May-24 11:26:01 AM AEST,nan,65.3,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
17-May-24 11:26:02 AM AEST,nan,nan,21.3,nan,nan,nan,nan,nan,nan,nan,nan,nan
17-May-24 11:26:06 AM AEST,28.6,nan,nan,nan,nan,nan,331.10,0.44,7.10,3.30,336.30,851.70
17-May-24 11:27:03 AM AEST,nan,nan,21.4,nan,nan,nan,nan,nan,nan,nan,nan,nan
17-May-24 11:27:07 AM AEST,nan,nan,nan,nan,nan,nan,325.40,0.34,nan,nan,324.60,771.60
17-May-24 11:27:08 AM AEST,28.7,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
17-May-24 11:28:00 AM AEST,nan,65.5,nan,nan,nan,nan,nan,nan,13.00,3.60,nan,nan
17-May-24 11:28:04 AM AEST,nan,nan,21.5,nan,nan,nan,nan,nan,nan,nan,nan,nan
17-May-24 11:28:08 AM AEST,nan,nan,nan,nan,nan,nan,340.20,0.49,nan,nan,325.50,534.20
17-May-24 11:28:10 AM AEST,28.8,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
17-May-24 11:29:01 AM AEST,nan,65.2,nan,nan,nan,nan,nan,nan,10.60,3.00,nan,nan
17-May-24 11:29:05 AM AEST,nan,nan,21.7,nan,nan,nan,nan,nan,nan,nan,nan,nan
17-May-24 11:29:09 AM AEST,nan,nan,nan,nan,nan,nan,318.90,0.54,nan,nan,322.40,762.40
17-May-24 11:30:00 AM AEST,28.7,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
17-May-24 11:30:02 AM AEST,nan,65.0,nan,nan,nan,nan,nan,nan,nan,4.80,nan,nan
17-May-24 11:30:06 AM AEST,nan,nan,21.6,nan,nan,nan,nan,nan,nan,nan,nan,nan
17-May-24 11:30:10 AM AEST,nan,nan,nan,nan,nan,nan,341.80,0.62,nan,nan,343.90,471.70
17-May-24 11:31:00 AM AEST,nan,nan,nan,nan,nan,nan,nan,nan,13.00,nan,nan,nan
17-May-24 11:31:03 AM AEST,nan,64.5,nan,nan,nan,nan,nan,nan,nan,7.00,nan,nan
17-May-24 11:31:07 AM AEST,nan,nan,21.5,nan,nan,nan,nan,nan,nan,nan,nan,nan
17-May-24 11:31:11 AM AEST,nan,nan,nan,nan,nan,nan,323.30,0.87,nan,nan,321.10,478.30
17-May-24 11:32:00 AM AEST,28.6,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
17-May-24 11:32:01 AM AEST,nan,nan,nan,nan,nan,nan,nan,nan,9.50,nan,nan,nan
17-May-24 11:32:04 AM AEST,nan,64.2,nan,nan,nan,nan,nan,nan,nan,5.90,nan,nan
17-May-24 11:32:08 AM AEST,nan,nan,21.3,nan,nan,nan,nan,nan,nan,nan,nan,nan
17-May-24 11:32:12 AM AEST,nan,nan,nan,nan,nan,nan,337.10,0.61,nan,nan,339.00,354.10
17-May-24 11:33:02 AM AEST,28.5,nan,nan,nan,nan,nan,nan,nan,10.60,nan,nan,nan
17-May-24 11:33:05 AM AEST,nan,65.0,nan,nan,nan,nan,nan,nan,nan,7.00,nan,nan
17-May-24 11:33:09 AM AEST,nan,nan,21.1,nan,nan,nan,nan,nan,nan,nan,nan,nan
17-May-24 11:33:13 AM AEST,nan,nan,nan,nan,nan,nan,16.90,0.76,nan,nan,20.60,605.00
17-May-24 11:34:03 AM AEST,nan,nan,nan,nan,nan,nan,nan,nan,7.10,nan,nan,nan
17-May-24 11:34:04 AM AEST,28.6,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
17-May-24 11:34:06 AM AEST,nan,65.2,nan,nan,nan,nan,nan,nan,nan,4.10,nan,nan
17-May-24 11:34:10 AM AEST,nan,nan,21.3,nan,nan,nan,nan,nan,nan,nan,nan,nan
17-May-24 11:34:14 AM AEST,nan,nan,nan,nan,nan,nan,2.60,0.51,nan,nan,2.50,779.90
17-May-24 11:35:04 AM AEST,nan,nan,nan,nan,nan,nan,nan,nan,5.90,nan,nan,nan
17-May-24 11:35:06 AM AEST,28.7,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
17-May-24 11:35:07 AM AEST,nan,nan,nan,nan,nan,nan,nan,nan,nan,2.60,nan,nan
17-May-24 11:35:11 AM AEST,nan,nan,21.4,nan,nan,nan,nan,nan,nan,nan,nan,nan
17-May-24 11:35:15 AM AEST,nan,nan,nan,nan,nan,nan,318.40,0.37,nan,nan,321.90,739.10
17-May-24 11:36:00 AM AEST,nan,66.5,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
17-May-24 11:36:05 AM AEST,nan,nan,nan,nan,nan,nan,nan,nan,14.20,nan,nan,nan
17-May-24 11:36:08 AM AEST,28.8,nan,nan,nan,nan,nan,nan,nan,nan,4.70,nan,nan
17-May-24 11:36:12 AM AEST,nan,nan,21.5,nan,nan,nan,nan,nan,nan,nan,nan,nan
17-May-24 11:36:16 AM AEST,nan,nan,nan,nan,nan,nan,303.50,0.54,nan,nan,301.40,713.30
17-May-24 11:37:01 AM AEST,nan,64.3,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
17-May-24 11:37:06 AM AEST,nan,nan,nan,nan,nan,nan,nan,nan,15.40,nan,nan,nan
17-May-24 11:37:09 AM AEST,nan,nan,nan,nan,nan,nan,nan,nan,nan,8.70,nan,nan
17-May-24 11:37:10 AM AEST,28.9,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
17-May-24 11:37:13 AM AEST,nan,nan,22.0,nan,nan,nan,nan,nan,nan,nan,nan,nan
17-May-24 11:37:17 AM AEST,nan,nan,nan,nan,nan,nan,268.70,0.90,nan,nan,265.70,813.30
17-May-24 11:38:02 AM AEST,nan,64.2,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
17-May-24 11:38:07 AM AEST,nan,nan,nan,nan,nan,nan,nan,nan,18.90,nan,nan,nan
17-May-24 11:38:10 AM AEST,nan,nan,nan,nan,nan,nan,nan,nan,nan,7.80,nan,nan
17-May-24 11:38:14 AM AEST,nan,nan,21.5,nan,nan,nan,nan,nan,nan,nan,nan,nan
17-May-24 11:38:18 AM AEST,nan,nan,nan,nan,nan,nan,306.20,0.93,nan,nan,303.10,765.00
17-May-24 11:39:03 AM AEST,nan,63.3,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
17-May-24 11:39:08 AM AEST,nan,nan,nan,nan,nan,nan,nan,nan,14.20,nan,nan,nan
17-May-24 11:39:11 AM AEST,nan,nan,nan,nan,nan,nan,nan,nan,nan,6.10,nan,nan
17-May-24 11:39:15 AM AEST,nan,nan,21.4,nan,nan,nan,nan,nan,nan,nan,nan,nan
17-May-24 11:39:19 AM AEST,nan,nan,nan,nan,nan,nan,264.30,0.69,nan,nan,277.80,744.10
17-May-24 11:40:04 AM AEST,nan,63.7,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
17-May-24 11:40:09 AM AEST,nan,nan,nan,nan,nan,nan,nan,nan,10.60,nan,nan,nan
17-May-24 11:40:12 AM AEST,nan,nan,nan,nan,nan,nan,nan,nan,nan,6.00,nan,nan
17-May-24 11:40:16 AM AEST,nan,nan,21.2,nan,nan,nan,nan,nan,nan,nan,nan,nan
17-May-24 11:40:20 AM AEST,nan,nan,nan,nan,nan,nan,304.00,0.66,nan,nan,302.30,729.20
17-May-24 11:41:05 AM AEST,nan,64.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
17-May-24 11:41:10 AM AEST,nan,nan,nan,nan,nan,nan,nan,nan,17.80,nan,nan,nan
17-May-24 11:41:13 AM AEST,nan,nan,nan,nan,nan,nan,nan,nan,nan,10.50,nan,nan
17-May-24 11:41:17 AM AEST,nan,nan,21.3,nan,nan,nan,nan,nan,nan,nan,nan,nan
17-May-24 11:41:21 AM AEST,nan,nan,nan,nan,nan,nan,327.60,1.16,nan,nan,330.70,729.90
17-May-24 11:42:11 AM AEST,nan,nan,nan,nan,nan,nan,nan,nan,15.40,nan,nan,nan
17-May-24 11:42:14 AM AEST,nan,nan,nan,nan,nan,nan,nan,nan,nan,7.70,nan,nan
17-May-24 11:42:18 AM AEST,nan,nan,21.4,nan,nan,nan,nan,nan,nan,nan,nan,nan
17-May-24 11:42:22 AM AEST,nan,nan,nan,nan,nan,nan,281.20,0.90,nan,nan,282.70,733.30
17-May-24 11:43:00 AM AEST,29.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
17-May-24 11:43:12 AM AEST,nan,nan,nan,nan,nan,nan,nan,nan,11.80,nan,nan,nan
17-May-24 11:43:15 AM AEST,nan,nan,nan,nan,nan,nan,nan,nan,nan,6.80,nan,nan
